Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,123795,-,-,-,37.89,-122.3,-8,27,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2008,9,19,15,30,114,0,114,3,13,60.08,0.109,2.4000000000000004,70.42,20,1010,N/A
2008,9,19,16,0,65,0,65,3,13,65.57000000000001,0.109,2.3000000000000003,72.48,20,1010,N/A
2008,9,19,16,30,111,6,113,3,13,71.25,0.109,2.2,77.15,19,1010,N/A
2008,9,19,17,0,74,0,74,3,14,77.06,0.109,2.1,79.22,19,1010,N/A
2008,9,19,17,30,39,305,77,1,14,82.94,0.109,1.8,84.37,18,1010,N/A
2008,9,19,18,0,11,0,11,3,14,88.86,0.109,1.5,92.13,17,1010,N/A
2008,9,19,18,30,0,0,0,3,14,94.78,0.109,1.4000000000000001,98.21000000000001,16,1010,N/A
2008,9,19,19,0,0,0,0,3,15,100.66,0.109,1.4000000000000001,100,16,1010,N/A
2008,9,19,19,30,0,0,0,1,15,106.45,0.109,1.4000000000000001,100,15,1010,N/A
2008,9,19,20,0,0,0,0,1,15,112.11,0.109,1.5,100,15,1010,N/A
2008,9,19,20,30,0,0,0,1,14,117.58,0.109,1.5,100,15,1010,N/A
2008,9,19,21,0,0,0,0,1,14,122.78,0.109,1.6,100,15,1010,N/A
2008,9,19,21,30,0,0,0,1,14,127.62,0.109,1.5,100,15,1010,N/A
2008,9,19,22,0,0,0,0,1,14,131.98,0.109,1.5,100,15,1010,N/A
2008,9,19,22,30,0,0,0,1,14,135.69,0.109,1.5,100,15,1010,N/A
2008,9,19,23,0,0,0,0,1,14,138.59,0.109,1.5,100,15,1010,N/A
2008,9,19,23,30,0,0,0,3,14,140.47,0.109,1.5,100,14,1010,N/A
2008,9,20,0,0,0,0,0,3,14,141.20000000000002,0.109,1.5,100,14,1010,N/A
2008,9,20,0,30,0,0,0,3,13,140.69,0.109,1.5,100,14,1010,N/A
2008,9,20,1,0,0,0,0,3,13,139.01,0.109,1.5,100,14,1010,N/A
2008,9,20,1,30,0,0,0,3,13,136.29,0.109,1.5,100,14,1010,N/A
2008,9,20,2,0,0,0,0,3,13,132.71,0.109,1.5,100,14,1010,N/A
2008,9,20,2,30,0,0,0,3,13,128.45,0.109,1.5,100,14,1010,N/A
2008,9,20,3,0,0,0,0,3,13,123.69,0.109,1.6,100,14,1010,N/A
2008,9,20,3,30,0,0,0,3,13,118.55,0.109,1.6,100,14,1010,N/A
2008,9,20,4,0,0,0,0,3,13,113.13,0.109,1.6,100,14,1010,N/A
2008,9,20,4,30,0,0,0,3,13,107.51,0.109,1.6,100,13,1010,N/A
2008,9,20,5,0,0,0,0,3,13,101.74000000000001,0.109,1.6,100,13,1010,N/A
2008,9,20,5,30,0,0,0,3,13,95.88,0.109,1.7000000000000002,100,13,1010,N/A
2008,9,20,6,0,0,0,0,3,13,89.98,0.109,1.8,100,14,1010,N/A
2008,9,20,6,30,36,246,61,1,14,84.07000000000001,0.109,2,100,15,1010,N/A
2008,9,20,7,0,41,0,41,3,14,78.19,0.109,2.3000000000000003,94.44,16,1010,N/A
2008,9,20,7,30,85,0,85,3,14,72.38,0.109,2.2,88.61,17,1010,N/A
2008,9,20,8,0,142,16,149,3,13,66.69,0.109,2.1,80.78,18,1010,N/A
2008,9,20,8,30,198,62,228,3,13,61.18,0.109,2,80.79,18,1010,N/A
2008,9,20,9,0,185,8,189,3,13,55.92,0.109,1.9000000000000001,74.3,19,1010,N/A
2008,9,20,9,30,199,8,204,3,13,51.01,0.109,1.9000000000000001,69.8,19,1010,N/A
2008,9,20,10,0,319,112,396,3,13,46.58,0.109,1.9000000000000001,64.34,20,1010,N/A
2008,9,20,10,30,333,73,387,3,13,42.79,0.109,2,64.33,20,1010,N/A
2008,9,20,11,0,372,180,510,2,12,39.83,0.109,2.3000000000000003,59.47,21,1010,N/A
2008,9,20,11,30,128,849,798,1,12,37.910000000000004,0.109,2.4000000000000004,59.46,21,1010,N/A
2008,9,20,12,0,128,851,807,1,12,37.18,0.109,2.6,58.74,22,1010,N/A
2008,9,20,12,30,128,850,800,0,12,37.72,0.109,2.7,58.730000000000004,22,1010,N/A
2008,9,20,13,0,117,862,782,1,12,39.49,0.109,2.9000000000000004,58.480000000000004,22,1010,N/A
2008,9,20,13,30,114,852,744,1,12,42.31,0.109,3,58.46,22,1010,N/A
2008,9,20,14,0,110,838,692,2,12,46,0.109,3.2,58.480000000000004,22,1010,N/A
2008,9,20,14,30,106,815,626,1,12,50.35,0.109,3.2,62.17,21,1010,N/A
2008,9,20,15,0,97,793,550,1,12,55.2,0.109,3.3000000000000003,62.56,21,1010,N/A
2008,9,20,15,30,91,752,462,1,12,60.410000000000004,0.109,3.4000000000000004,66.56,20,1010,N/A
2008,9,20,16,0,73,731,372,0,12,65.9,0.112,3.5,67.53,20,1010,N/A
2008,9,20,16,30,64,655,272,0,12,71.57000000000001,0.112,3.5,71.88,19,1010,N/A
2008,9,20,17,0,52,545,171,1,13,77.37,0.112,3.6,78.21000000000001,18,1010,N/A
2008,9,20,17,30,34,363,77,7,13,83.25,0.112,3.4000000000000004,83.34,17,1010,N/A
2008,9,20,18,0,0,0,0,0,13,89.17,0.112,3.3000000000000003,85.83,16,1010,N/A
2008,9,20,18,30,0,0,0,0,13,95.09,0.112,3.2,91.49,15,1010,N/A
2008,9,20,19,0,0,0,0,0,13,100.97,0.112,3.1,93.58,15,1010,N/A
2008,9,20,19,30,0,0,0,0,13,106.77,0.112,2.9000000000000004,99.8,15,1010,N/A
2008,9,20,20,0,0,0,0,0,14,112.43,0.112,2.8000000000000003,100,15,1010,N/A
2008,9,20,20,30,0,0,0,0,14,117.91,0.112,2.7,100,15,1010,N/A
2008,9,20,21,0,0,0,0,0,14,123.13000000000001,0.112,2.7,100,15,1010,N/A
2008,9,20,21,30,0,0,0,3,14,127.98,0.112,2.6,100,14,1010,N/A
2008,9,20,22,0,0,0,0,0,14,132.35,0.112,2.5,100,14,1010,N/A
2008,9,20,22,30,0,0,0,0,13,136.08,0.112,2.4000000000000004,100,14,1010,N/A
2008,9,20,23,0,0,0,0,0,13,138.98,0.112,2.4000000000000004,100,14,1010,N/A
2008,9,20,23,30,0,0,0,0,13,140.87,0.112,2.4000000000000004,100,14,1010,N/A
2008,9,21,0,0,0,0,0,0,13,141.59,0.112,2.5,100,14,1010,N/A
2008,9,21,0,30,0,0,0,0,13,141.06,0.112,2.5,100,14,1010,N/A
2008,9,21,1,0,0,0,0,0,13,139.35,0.112,2.5,100,14,1010,N/A
2008,9,21,1,30,0,0,0,0,13,136.6,0.112,2.4000000000000004,100,13,1010,N/A
2008,9,21,2,0,0,0,0,0,13,132.99,0.112,2.4000000000000004,100,13,1010,N/A
2008,9,21,2,30,0,0,0,0,11,128.71,0.112,2.4000000000000004,100,13,1010,N/A
2008,9,21,3,0,0,0,0,1,11,123.93,0.112,2.4000000000000004,100,13,1010,N/A
2008,9,21,3,30,0,0,0,1,11,118.76,0.112,2.4000000000000004,100,13,1010,N/A
2008,9,21,4,0,0,0,0,0,11,113.33,0.112,2.4000000000000004,100,13,1010,N/A
2008,9,21,4,30,0,0,0,0,11,107.69,0.112,2.3000000000000003,100,12,1010,N/A
2008,9,21,5,0,0,0,0,0,11,101.92,0.112,2.3000000000000003,100,12,1010,N/A
2008,9,21,5,30,0,0,0,1,11,96.06,0.112,2.2,100,12,1010,N/A
2008,9,21,6,0,0,0,0,3,11,90.14,0.112,2.2,100,13,1010,N/A
2008,9,21,6,30,32,296,62,1,13,84.24,0.112,2.3000000000000003,100,14,1010,N/A
2008,9,21,7,0,53,490,152,1,12,78.36,0.112,2.4000000000000004,92.67,15,1010,N/A
2008,9,21,7,30,101,0,101,3,12,72.56,0.112,2.3000000000000003,86.9,16,1010,N/A
2008,9,21,8,0,153,46,171,3,12,66.88,0.112,2.2,79.66,17,1010,N/A
2008,9,21,8,30,193,52,218,3,12,61.38,0.112,2.1,74.77,18,1010,N/A
2008,9,21,9,0,244,98,299,3,12,56.15,0.112,2,69.75,19,1010,N/A
2008,9,21,9,30,276,77,324,3,12,51.26,0.112,1.9000000000000001,65.53,19,1010,N/A
2008,9,21,10,0,266,433,562,2,12,46.86,0.112,1.9000000000000001,60.75,20,1010,N/A
2008,9,21,10,30,106,870,742,1,12,43.1,0.112,2,60.74,20,1010,N/A
2008,9,21,11,0,238,611,705,8,11,40.17,0.112,2.2,56.21,21,1010,N/A
2008,9,21,11,30,259,587,720,8,11,38.27,0.112,2.3000000000000003,56.21,21,1010,N/A
2008,9,21,12,0,113,888,817,1,11,37.57,0.112,2.5,51.85,22,1010,N/A
2008,9,21,12,30,112,887,810,1,11,38.12,0.112,2.7,51.84,22,1010,N/A
2008,9,21,13,0,109,886,789,1,11,39.88,0.112,2.9000000000000004,50.7,23,1010,N/A
2008,9,21,13,30,107,876,751,1,11,42.7,0.112,3,50.7,22,1010,N/A
2008,9,21,14,0,105,858,697,1,10,46.37,0.112,3.2,49.52,22,1010,N/A
2008,9,21,14,30,101,836,631,0,10,50.71,0.112,3.3000000000000003,52.63,22,1010,N/A
2008,9,21,15,0,97,803,552,0,10,55.54,0.112,3.4000000000000004,51.370000000000005,22,1010,N/A
2008,9,21,15,30,91,763,464,0,10,60.75,0.112,3.4000000000000004,54.620000000000005,21,1010,N/A
2008,9,21,16,0,85,698,366,0,10,66.22,0.112,3.4000000000000004,53.980000000000004,21,1010,N/A
2008,9,21,16,30,74,618,266,0,10,71.89,0.112,3.3000000000000003,57.42,20,1010,N/A
2008,9,21,17,0,60,488,164,0,10,77.68,0.112,3.3000000000000003,61.74,19,1010,N/A
2008,9,21,17,30,38,296,71,0,10,83.56,0.112,3.2,65.75,17,1010,N/A
2008,9,21,18,0,0,0,0,0,11,89.48,0.112,3.1,73.33,16,1010,N/A
2008,9,21,18,30,0,0,0,0,11,95.4,0.112,3.2,78.19,15,1010,N/A
2008,9,21,19,0,0,0,0,0,11,101.28,0.112,3.3000000000000003,87.41,15,1010,N/A
2008,9,21,19,30,0,0,0,0,11,107.08,0.112,3.2,87.42,14,1010,N/A
2008,9,21,20,0,0,0,0,0,12,112.76,0.112,3.2,89.43,14,1010,N/A
2008,9,21,20,30,0,0,0,0,12,118.25,0.112,3,95.43,14,1010,N/A
2008,9,21,21,0,0,0,0,0,12,123.47,0.112,2.9000000000000004,96.13,14,1010,N/A
2008,9,21,21,30,0,0,0,0,12,128.34,0.112,2.8000000000000003,96.13,13,1010,N/A
2008,9,21,22,0,0,0,0,0,12,132.73,0.112,2.8000000000000003,95.91,13,1010,N/A
2008,9,21,22,30,0,0,0,0,11,136.47,0.112,2.6,100,13,1010,N/A
2008,9,21,23,0,0,0,0,0,11,139.38,0.112,2.5,100,13,1010,N/A
2008,9,21,23,30,0,0,0,0,11,141.27,0.112,2.4000000000000004,100,12,1010,N/A
2008,9,22,0,0,0,0,0,0,11,141.98,0.112,2.3000000000000003,100,12,1010,N/A
2008,9,22,0,30,0,0,0,0,11,141.44,0.112,2.2,100,12,1010,N/A
2008,9,22,1,0,0,0,0,0,11,139.70000000000002,0.112,2.2,98.07000000000001,12,1010,N/A
2008,9,22,1,30,0,0,0,0,11,136.91,0.112,2.2,98.07000000000001,12,1010,N/A
2008,9,22,2,0,0,0,0,0,11,133.27,0.112,2.2,95.36,12,1010,N/A
2008,9,22,2,30,0,0,0,0,11,128.97,0.112,2.1,100,12,1010,N/A
2008,9,22,3,0,0,0,0,0,10,124.16,0.112,2.1,98.78,12,1010,N/A
2008,9,22,3,30,0,0,0,0,10,118.98,0.112,2.1,98.8,12,1010,N/A
2008,9,22,4,0,0,0,0,0,10,113.52,0.112,2.1,96.11,12,1010,N/A
2008,9,22,4,30,0,0,0,0,10,107.87,0.112,2,96.13,12,1010,N/A
2008,9,22,5,0,0,0,0,1,9,102.09,0.112,2,93.37,12,1010,N/A
2008,9,22,5,30,0,0,0,1,9,96.23,0.112,2,93.38,12,1010,N/A
2008,9,22,6,0,0,0,0,0,9,90.31,0.112,2,84.9,13,1010,N/A
2008,9,22,6,30,34,254,59,0,9,84.41,0.112,2.1,79.54,14,1010,N/A
2008,9,22,7,0,57,471,150,0,9,78.54,0.112,2.2,69.25,16,1010,N/A
2008,9,22,7,30,73,600,251,0,9,72.74,0.112,2,64.97,17,1010,N/A
2008,9,22,8,0,86,686,353,0,10,67.07000000000001,0.112,1.9000000000000001,63.54,18,1010,N/A
2008,9,22,8,30,95,748,451,0,10,61.59,0.112,1.7000000000000002,59.67,19,1010,N/A
2008,9,22,9,0,103,793,542,0,9,56.370000000000005,0.112,1.5,52.2,21,1010,N/A
2008,9,22,9,30,108,827,623,0,9,51.51,0.112,1.3,49.09,22,1010,N/A
2008,9,22,10,0,107,864,695,0,9,47.14,0.112,1.2000000000000002,41.68,23,1010,N/A
2008,9,22,10,30,110,882,751,0,9,43.410000000000004,0.112,1.1,39.24,24,1010,N/A
2008,9,22,11,0,111,896,793,0,8,40.51,0.112,1.1,34.46,25,1010,N/A
2008,9,22,11,30,113,904,819,0,8,38.64,0.112,1.1,34.45,26,1010,N/A
2008,9,22,12,0,112,908,829,0,7,37.96,0.112,1.2000000000000002,30.45,27,1010,N/A
2008,9,22,12,30,112,907,822,0,7,38.52,0.112,1.3,30.44,27,1010,N/A
2008,9,22,13,0,109,904,800,0,6,40.28,0.112,1.5,28.66,27,1010,N/A
2008,9,22,13,30,107,894,761,0,6,43.09,0.112,1.6,28.650000000000002,27,1010,N/A
2008,9,22,14,0,103,882,708,0,5,46.75,0.112,1.8,25.8,27,1010,N/A
2008,9,22,14,30,99,860,640,0,5,51.07,0.112,2,27.35,27,1010,N/A
2008,9,22,15,0,92,834,560,0,5,55.89,0.112,2.2,27.02,27,1010,N/A
2008,9,22,15,30,86,793,470,0,5,61.09,0.112,2.3000000000000003,28.67,26,1010,N/A
2008,9,22,16,0,77,742,372,0,5,66.55,0.112,2.5,29.47,25,1010,N/A
2008,9,22,16,30,67,662,269,0,5,72.21000000000001,0.112,2.4000000000000004,33.22,23,1010,N/A
2008,9,22,17,0,53,541,166,0,7,78,0.112,2.4000000000000004,38.1,22,1010,N/A
2008,9,22,17,30,33,349,71,0,7,83.87,0.112,2.4000000000000004,43.07,20,1010,N/A
2008,9,22,18,0,0,0,0,0,8,89.79,0.112,2.5,54.410000000000004,18,1010,N/A
2008,9,22,18,30,0,0,0,0,8,95.71000000000001,0.112,2.4000000000000004,57.95,17,1010,N/A
2008,9,22,19,0,0,0,0,0,9,101.59,0.112,2.4000000000000004,67.42,17,1010,N/A
2008,9,22,19,30,0,0,0,0,9,107.4,0.112,2.1,71.88,16,1010,N/A
2008,9,22,20,0,0,0,0,0,10,113.08,0.112,1.9000000000000001,76.16,16,1010,N/A
2008,9,22,20,30,0,0,0,0,10,118.58,0.112,1.8,81.22,15,1010,N/A
2008,9,22,21,0,0,0,0,0,11,123.82000000000001,0.112,1.8,83.17,15,1010,N/A
2008,9,22,21,30,0,0,0,0,11,128.7,0.112,1.8,88.74,14,1010,N/A
2008,9,22,22,0,0,0,0,0,11,133.1,0.112,1.8,89.52,14,1010,N/A
2008,9,22,22,30,0,0,0,0,11,136.86,0.112,1.8,89.5,14,1010,N/A
2008,9,22,23,0,0,0,0,0,11,139.78,0.112,1.8,89.45,14,1010,N/A
2008,9,22,23,30,0,0,0,0,11,141.67000000000002,0.112,1.8,89.44,13,1010,N/A
2008,9,23,0,0,0,0,0,0,11,142.37,0.112,1.8,88.87,13,1010,N/A
2008,9,23,0,30,0,0,0,0,11,141.81,0.112,1.8,88.86,13,1010,N/A
2008,9,23,1,0,0,0,0,0,11,140.04,0.112,1.8,88.38,13,1010,N/A
2008,9,23,1,30,0,0,0,0,11,137.23,0.112,1.7000000000000002,94.35000000000001,13,1010,N/A
2008,9,23,2,0,0,0,0,0,10,133.55,0.112,1.7000000000000002,93.47,13,1010,N/A
2008,9,23,2,30,0,0,0,0,10,129.22,0.112,1.6,93.47,13,1010,N/A
2008,9,23,3,0,0,0,0,3,10,124.39,0.112,1.5,90.97,13,1010,N/A
2008,9,23,3,30,0,0,0,1,10,119.19,0.112,1.3,90.98,13,1010,N/A
2008,9,23,4,0,0,0,0,0,9,113.72,0.112,1.2000000000000002,81.03,13,1010,N/A
2008,9,23,4,30,0,0,0,0,9,108.06,0.112,1.1,81.03,13,1010,N/A
2008,9,23,5,0,0,0,0,0,8,102.27,0.112,1,76.33,14,1010,N/A
2008,9,23,5,30,0,0,0,0,8,96.4,0.112,1,76.34,14,1010,N/A
2008,9,23,6,0,0,0,0,1,8,90.48,0.112,1,72.19,14,1010,N/A
2008,9,23,6,30,31,305,60,0,8,84.58,0.112,1,67.67,15,1010,N/A
2008,9,23,7,0,51,518,153,0,7,78.71000000000001,0.112,1.1,57.370000000000005,16,1010,N/A
2008,9,23,7,30,66,645,255,0,7,72.92,0.112,1,53.85,17,1010,N/A
2008,9,23,8,0,75,733,359,0,7,67.27,0.112,0.9,50.31,19,1010,N/A
2008,9,23,8,30,84,791,458,0,7,61.800000000000004,0.112,0.9,44.43,21,1010,N/A
2008,9,23,9,0,89,836,549,0,5,56.6,0.112,0.9,35.38,23,1010,N/A
2008,9,23,9,30,94,867,631,0,5,51.77,0.112,0.7000000000000001,33.3,24,1010,N/A
2008,9,23,10,0,97,892,701,0,4,47.42,0.112,0.6000000000000001,26.51,26,1010,N/A
2008,9,23,10,30,100,908,757,0,4,43.72,0.112,0.4,24.98,27,1010,N/A
2008,9,23,11,0,103,918,798,0,3,40.85,0.112,0.30000000000000004,22,28,1010,N/A
2008,9,23,11,30,104,925,823,0,3,39.01,0.112,0.30000000000000004,20.75,28,1010,N/A
2008,9,23,12,0,105,927,832,0,3,38.34,0.112,0.4,19.18,29,1010,N/A
2008,9,23,12,30,104,925,824,0,3,38.92,0.112,0.6000000000000001,19.18,29,1010,N/A
2008,9,23,13,0,102,922,801,0,2,40.68,0.112,0.8,18.85,30,1010,N/A
2008,9,23,13,30,100,912,762,0,2,43.480000000000004,0.112,1,18.84,30,1010,N/A
2008,9,23,14,0,98,894,707,0,2,47.12,0.112,1.2000000000000002,18.77,30,1010,N/A
2008,9,23,14,30,94,872,638,0,2,51.43,0.112,1.3,19.88,29,1010,N/A
2008,9,23,15,0,90,841,557,0,3,56.24,0.112,1.5,20.1,29,1010,N/A
2008,9,23,15,30,83,800,466,0,3,61.42,0.112,1.6,21.3,28,1010,N/A
2008,9,23,16,0,75,744,368,0,3,66.87,0.112,1.7000000000000002,21.84,28,1010,N/A
2008,9,23,16,30,65,664,264,0,3,72.52,0.112,1.7000000000000002,24.57,26,1010,N/A
2008,9,23,17,0,51,543,161,0,4,78.31,0.112,1.7000000000000002,28.71,24,1010,N/A
2008,9,23,17,30,31,349,67,0,4,84.18,0.112,1.7000000000000002,34.43,22,1010,N/A
2008,9,23,18,0,0,0,0,0,6,90.09,0.112,1.7000000000000002,43.77,20,1010,N/A
2008,9,23,18,30,0,0,0,0,6,96.02,0.112,1.7000000000000002,46.59,19,1010,N/A
2008,9,23,19,0,0,0,0,0,7,101.91,0.112,1.8,50.53,18,1010,N/A
2008,9,23,19,30,0,0,0,0,7,107.72,0.112,1.7000000000000002,53.82,17,1010,N/A
2008,9,23,20,0,0,0,0,0,8,113.41,0.112,1.7000000000000002,60.410000000000004,17,1010,N/A
2008,9,23,20,30,0,0,0,0,8,118.91,0.112,1.5,60.410000000000004,16,1010,N/A
2008,9,23,21,0,0,0,0,0,8,124.16,0.112,1.4000000000000001,62.230000000000004,16,1010,N/A
2008,9,23,21,30,0,0,0,0,8,129.06,0.112,1.3,66.34,16,1010,N/A
2008,9,23,22,0,0,0,0,0,8,133.47,0.112,1.3,66.65,16,1010,N/A
2008,9,23,22,30,0,0,0,0,8,137.24,0.112,1.3,66.64,16,1010,N/A
2008,9,23,23,0,0,0,0,0,8,140.17000000000002,0.112,1.3,65.61,16,1010,N/A
2008,9,23,23,30,0,0,0,0,8,142.07,0.112,1.3,65.6,16,1010,N/A
2008,9,24,0,0,0,0,0,0,8,142.76,0.112,1.4000000000000001,64.53,16,1010,N/A
2008,9,24,0,30,0,0,0,0,8,142.18,0.112,1.3,64.52,15,1010,N/A
2008,9,24,1,0,0,0,0,0,8,140.38,0.112,1.3,64.23,15,1010,N/A
2008,9,24,1,30,0,0,0,0,8,137.54,0.112,1.3,68.48,15,1010,N/A
2008,9,24,2,0,0,0,0,0,8,133.83,0.112,1.4000000000000001,67.91,15,1010,N/A
2008,9,24,2,30,0,0,0,0,8,129.47,0.112,1.4000000000000001,67.9,14,1010,N/A
2008,9,24,3,0,0,0,0,0,8,124.62,0.112,1.5,69.37,14,1010,N/A
2008,9,24,3,30,0,0,0,0,8,119.4,0.112,1.5,74.03,14,1010,N/A
2008,9,24,4,0,0,0,0,0,9,113.91,0.112,1.5,77.29,14,1010,N/A
2008,9,24,4,30,0,0,0,0,9,108.24000000000001,0.112,1.5,77.29,13,1010,N/A
2008,9,24,5,0,0,0,0,0,9,102.45,0.112,1.5,80.26,13,1010,N/A
2008,9,24,5,30,0,0,0,0,9,96.57000000000001,0.112,1.5,80.26,13,1010,N/A
2008,9,24,6,0,0,0,0,1,10,90.66,0.112,1.5,82.42,13,1010,N/A
2008,9,24,6,30,31,286,57,0,10,84.75,0.112,1.5,77.25,14,1010,N/A
2008,9,24,7,0,51,511,150,0,10,78.89,0.112,1.6,73.46000000000001,16,1010,N/A
2008,9,24,7,30,66,640,252,0,10,73.11,0.112,1.4000000000000001,68.92,17,1010,N/A
2008,9,24,8,0,75,735,357,0,9,67.47,0.112,1.3,59.46,18,1010,N/A
2008,9,24,8,30,83,794,456,1,9,62.01,0.112,1.1,55.870000000000005,19,1010,N/A
2008,9,24,9,0,88,840,548,0,8,56.83,0.112,1,45.69,21,1010,N/A
2008,9,24,9,30,93,871,630,1,8,52.02,0.112,1,42.980000000000004,22,1010,N/A
2008,9,24,10,0,98,891,698,1,7,47.7,0.112,1,37.36,24,1010,N/A
2008,9,24,10,30,101,907,754,0,7,44.03,0.112,1.1,35.18,25,1010,N/A
2008,9,24,11,0,102,920,795,0,6,41.19,0.112,1.3,28.28,26,1010,N/A
2008,9,24,11,30,103,926,819,0,6,39.38,0.112,1.5,28.27,26,1010,N/A
2008,9,24,12,0,103,928,828,1,5,38.730000000000004,0.112,1.7000000000000002,27.650000000000002,27,1010,N/A
2008,9,24,12,30,103,926,819,0,5,39.32,0.112,1.9000000000000001,27.64,27,1010,N/A
2008,9,24,13,0,106,910,792,0,5,41.08,0.112,2.1,25.42,27,1010,N/A
2008,9,24,13,30,104,898,752,0,5,43.87,0.112,2.2,25.41,27,1010,N/A
2008,9,24,14,0,100,884,697,1,5,47.5,0.112,2.4000000000000004,25.080000000000002,27,1010,N/A
2008,9,24,14,30,96,860,628,0,5,51.79,0.112,2.4000000000000004,26.59,27,1010,N/A
2008,9,24,15,0,90,832,548,0,5,56.59,0.112,2.5,26.150000000000002,27,1010,N/A
2008,9,24,15,30,83,790,457,0,5,61.76,0.112,2.5,27.740000000000002,26,1010,N/A
2008,9,24,16,0,73,740,360,0,4,67.2,0.112,2.5,27.400000000000002,25,1010,N/A
2008,9,24,16,30,63,657,257,0,4,72.84,0.112,2.3000000000000003,30.88,24,1010,N/A
2008,9,24,17,0,50,535,155,0,5,78.62,0.112,2.2,33.88,23,1010,N/A
2008,9,24,17,30,30,333,62,0,5,84.49,0.112,2,38.29,21,1010,N/A
2008,9,24,18,0,0,0,0,0,6,90.4,0.112,1.9000000000000001,44.24,19,1010,N/A
2008,9,24,18,30,0,0,0,0,6,96.33,0.112,1.9000000000000001,47.1,18,1010,N/A
2008,9,24,19,0,0,0,0,0,7,102.22,0.112,2,53.7,18,1010,N/A
2008,9,24,19,30,0,0,0,0,7,108.03,0.112,2,57.22,17,1010,N/A
2008,9,24,20,0,0,0,0,0,8,113.73,0.112,2,59.74,17,1010,N/A
2008,9,24,20,30,0,0,0,0,8,119.25,0.112,2,63.68,16,1010,N/A
2008,9,24,21,0,0,0,0,0,8,124.51,0.112,2.1,65.91,16,1010,N/A
2008,9,24,21,30,0,0,0,0,8,129.42000000000002,0.112,2.1,65.91,15,1010,N/A
2008,9,24,22,0,0,0,0,0,9,133.85,0.112,2.1,68.56,15,1010,N/A
2008,9,24,22,30,0,0,0,0,9,137.63,0.112,2,73.12,15,1010,N/A
2008,9,24,23,0,0,0,0,0,9,140.57,0.112,2,75.44,15,1010,N/A
2008,9,24,23,30,0,0,0,0,9,142.47,0.112,2,75.44,14,1010,N/A
2008,9,25,0,0,0,0,0,0,10,143.15,0.112,2,76.91,14,1010,N/A
2008,9,25,0,30,0,0,0,0,10,142.55,0.112,2,82.06,14,1010,N/A
2008,9,25,1,0,0,0,0,0,10,140.73,0.112,2,83.32000000000001,14,1010,N/A
2008,9,25,1,30,0,0,0,0,10,137.85,0.112,2,83.31,14,1010,N/A
2008,9,25,2,0,0,0,0,0,10,134.11,0.112,2,84.45,14,1010,N/A
2008,9,25,2,30,0,0,0,0,10,129.72,0.112,2,84.45,14,1010,N/A
2008,9,25,3,0,0,0,0,0,10,124.84,0.112,2,85.49,14,1010,N/A
2008,9,25,3,30,0,0,0,0,10,119.61,0.112,2,85.5,14,1010,N/A
2008,9,25,4,0,0,0,0,0,10,114.11,0.112,2.1,87.38,14,1010,N/A
2008,9,25,4,30,0,0,0,0,10,108.43,0.112,2.1,87.39,14,1010,N/A
2008,9,25,5,0,0,0,0,1,11,102.62,0.112,2.1,90.06,14,1010,N/A
2008,9,25,5,30,0,0,0,0,11,96.74000000000001,0.112,2,90.07000000000001,14,1010,N/A
2008,9,25,6,0,0,0,0,1,11,90.83,0.112,2,92.65,14,1010,N/A
2008,9,25,6,30,28,323,56,0,11,84.93,0.112,2,86.85000000000001,15,1010,N/A
2008,9,25,7,0,47,529,147,0,12,79.07000000000001,0.112,2.1,82.8,16,1010,N/A
2008,9,25,7,30,60,655,248,0,12,73.3,0.112,1.8,77.68,17,1010,N/A
2008,9,25,8,0,69,739,350,0,12,67.66,0.112,1.5,74.10000000000001,18,1010,N/A
2008,9,25,8,30,161,417,356,3,12,62.230000000000004,0.112,1.3,69.59,19,1010,N/A
2008,9,25,9,0,134,633,478,7,12,57.07,0.112,1.2000000000000002,61.06,20,1010,N/A
2008,9,25,9,30,86,871,619,0,12,52.28,0.112,1.2000000000000002,57.42,22,1010,N/A
2008,9,25,10,0,87,899,689,1,10,47.980000000000004,0.112,1.2000000000000002,45.4,24,1010,N/A
